Código EAN,Produto,Categoria 1,Categoria 2
7893596269684,"BOLACHA ARTESALI 250G CRACK","BISCOITOS E BOLACHAS","BOLACHAS"
7893596269660,"BOLACHA ARTESALI 250G LEITE","BISCOITOS E BOLACHAS","BOLACHAS"
7893596269738,"BOLACHA ARTESALI 250G MOCA","BISCOITOS E BOLACHAS","BOLACHAS"
7893596269721,"BOLACHA ARTESALI 250G SERTANEJA","BISCOITOS E BOLACHAS","BOLACHAS"
7899766998538,"BOLACHA ARTESALI 250G SUPER CRACK","BISCOITOS E BOLACHAS","BOLACHAS"
7893596269653,"BOLACHA ARTESALI 300G FOLHEADO AMANT","BISCOITOS E BOLACHAS","BOLACHAS"
745178476980,"BOLACHA ARTESENAL PRIMICIAS 250G","BISCOITOS E BOLACHAS","BOLACHAS"
742832216463,"BOLACHA CHAMPAGNE DAMASCENO 300G","BISCOITOS E BOLACHAS","BOLACHAS"
7898933325115,"BOLACHA CHAMPAGNE FATIMA 300G","BISCOITOS E BOLACHAS","ACERTAR1"
9876543213440,"BOLACHA CHAMPANHE IBICUITINGA 300G","BISCOITOS E BOLACHAS","BOLACHAS"
7898056930746,"BOLACHA CONCHITA DALLATO 300G COCO","BISCOITOS E BOLACHAS","BOLACHAS"
7897352008418,"BOLACHA DE AVEIA ROMANA 300G","BISCOITOS E BOLACHAS","ACERTAR1"
7898079560104,"BOLACHA ERIKA 300G ALHO","BISCOITOS E BOLACHAS","BOLACHAS"
7898079560012,"BOLACHA ERIKA 300G AMANTEIGADA","BISCOITOS E BOLACHAS","BOLACHAS"
7898079560043,"BOLACHA ERIKA 300G CEBOLINHA","BISCOITOS E BOLACHAS","BOLACHAS"
7899766998521,"BOLACHA FOGOSA ARTESALI 250G DOCE SERTAO","BISCOITOS E BOLACHAS","BOLACHAS"
60652946053,"BOLACHA FOGOSA CC PAN 150G","BISCOITOS E BOLACHAS","BOLACHAS"
60652946063,"BOLACHA FOGOSA CC PAN 150G","BISCOITOS E BOLACHAS","BOLACHAS"
606529460631,"BOLACHA FOGOSA CC PAN 150G","BISCOITOS E BOLACHAS","BOLACHAS"
7898932173076,"BOLACHA FOGOSA DELICIA 200G","BISCOITOS E BOLACHAS","BOLACHAS"
7898933325139,"BOLACHA FOGOSA FATIMA 300G","BISCOITOS E BOLACHAS","ACERTAR1"
7898933327553,"BOLACHA FOLHADA AMANT FATIMA 300G","BISCOITOS E BOLACHAS","BOLACHAS"
7893485729336,"BOLACHA FOLHADA ARTESALI 200G MARAGOGI","BISCOITOS E BOLACHAS","BOLACHAS"
7893596269561,"BOLACHA FOLHADA ARTESALI 250G CARAMELO","BISCOITOS E BOLACHAS","BOLACHAS"
7893485729329,"BOLACHA FOLHADA ARTESALI 250G TRAD","BISCOITOS E BOLACHAS","BOLACHAS"
7898056930739,"BOLACHA FOLHADA DALLATO 300G SABOR ALHO","BISCOITOS E BOLACHAS","BOLACHAS"
7898056930722,"BOLACHA FOLHADA DALLATO 300G SABOR CEBOLA","BISCOITOS E BOLACHAS","BOLACHAS"
7898056930715,"BOLACHA FOLHADA DALLATO 300G SABOR MANTEIGA","BISCOITOS E BOLACHAS","BOLACHAS"
22334,"BOLACHA FOLHADA DAMASCENO 250G AMANTEIGADA","BISCOITOS E BOLACHAS","BOLACHAS"
6309410864528,"BOLACHA FOLHADA DAMASCENO 250G DOCE","BISCOITOS E BOLACHAS","BOLACHAS"
742832216456,"BOLACHA FOLHADA DAMASCENO 280G AMANTEIGADA","BISCOITOS E BOLACHAS","BOLACHAS"
9876543212368,"BOLACHA FOLHADA IBICUITINGA 200G AMANTEIGADO","BISCOITOS E BOLACHAS","BOLACHAS"
9876543212382,"BOLACHA FOLHADA IBICUITINGA 250G AMANTEIGADO","BISCOITOS E BOLACHAS","BOLACHAS"
7898921806404,"BOLACHA FOLHADA PRODUFORTE 300G DOCE","BISCOITOS E BOLACHAS","BOLACHAS"
7898921806411,"BOLACHA FOLHADA PRODUFORTE 300G SALGADA","BISCOITOS E BOLACHAS","BOLACHAS"
7898246080053,"BOLACHA FOLHADA RAINHA 300G ALHO","BISCOITOS E BOLACHAS","BOLACHAS"
7898246080251,"BOLACHA FOLHADA RAINHA 300G SABOR CEBOLA","BISCOITOS E BOLACHAS","BOLACHAS"
7898246080077,"BOLACHA FOLHADA RAINHA 300G SABOR MANTEIGA","BISCOITOS E BOLACHAS","BOLACHAS"
7894256634750,"BOLACHA FOLHEADA DO SERTAO PREMIUM 270G","BISCOITOS E BOLACHAS","BOLACHAS"
609963315536,"BOLACHA GOIABINHA DO SERTAO 250G","BISCOITOS E BOLACHAS","BOLACHAS"
9876543211231,"BOLACHA IBICUITINGA 250G FOLHEADO DOCE","BISCOITOS E BOLACHAS","BOLACHAS"
9876543212399,"BOLACHA IBICUITINGA 300G ACEBOLADA","BISCOITOS E BOLACHAS","BOLACHAS"
7898965579012,"BOLACHA INTEGRAL PINHEIRO 250G","BISCOITOS E BOLACHAS","BOLACHAS"
7897352008258,"BOLACHA INTEGRAL ROMANA 300G","BISCOITOS E BOLACHAS","BOLACHAS"
7898001300013,"BOLACHA M&M PAN 300G ACEBOLADA","BISCOITOS E BOLACHAS","BOLACHAS"
7898965579081,"BOLACHA PINHEIRO 250G ACEBOLADA","BISCOITOS E BOLACHAS","BOLACHAS"
7898965579036,"BOLACHA PINHEIRO 250G AMANTEIGADA","PADARIA INDUSTRIAL","ACERTAR"
7899201300070,"BOLACHA PINHEIRO 250G PAPEL","BISCOITOS E BOLACHAS","BOLACHAS"
5187415186,"BOLACHA POPULAR IBICUITINGA 300g","BISCOITOS E BOLACHAS","BOLACHAS"
7899876543215,"BOLACHA POPULAR IBICUITINGA 300g","BISCOITOS E BOLACHAS","BOLACHAS"
7898921806671,"BOLACHA PRODUFORTE  250g ALHO ESPECIAL","BISCOITOS E BOLACHAS","BOLACHAS"
7898921806688,"BOLACHA PRODUFORTE  250g CEBOLA C/ OREGANO ESPECIAL","BISCOITOS E BOLACHAS","BOLACHAS"
7898921806657,"BOLACHA PRODUFORTE  250g MANTEIGA DA TERRA ESPECIAL","BISCOITOS E BOLACHAS","BOLACHAS"
7898921806695,"BOLACHA PRODUFORTE  250g QUEIJO ESPECIAL","BISCOITOS E BOLACHAS","BOLACHAS"
7898921806664,"BOLACHA PRODUFORTE 250G ALHO","BISCOITOS E BOLACHAS","BOLACHAS"
7898921806640,"BOLACHA PRODUFORTE 250G CEBOLA","BISCOITOS E BOLACHAS","BOLACHAS"
7898225610455,"BOLACHA RENOPAN 250G ACEBOLADA","BISCOITOS E BOLACHAS","BOLACHAS"
7898225610448,"BOLACHA RENOPAN 250G AMANTEIGADA","BISCOITOS E BOLACHAS","BOLACHAS"
7898225610431,"BOLACHA RENOPAN 250G PAPEL","BISCOITOS E BOLACHAS","BOLACHAS"
7897352007206,"BOLACHA ROMANA 300G ACEBOLADA","BISCOITOS E BOLACHAS","BOLACHAS"
7897352008340,"BOLACHA ROMANA 300G COCO","BISCOITOS E BOLACHAS","BOLACHAS"
7897352009163,"BOLACHA ROMANA 300G LINHACA","BISCOITOS E BOLACHAS","BOLACHAS"
7897352007459,"BOLACHA ROMANA 300G MARIA","BISCOITOS E BOLACHAS","BOLACHAS"
7897352001112,"BOLACHA ROMANA 300G MULTIGRAO","BISCOITOS E BOLACHAS","BOLACHAS"
7897352007367,"BOLACHA ROMANA 300G ROMITA","BISCOITOS E BOLACHAS","BOLACHAS"
7898939941142,"BOLACHA TABOLEIRO 250G 100% MANTEIGA DA TERRA","BISCOITOS E BOLACHAS","BOLACHAS"
7898971301096,"BOLACHA TABOLEIRO 250G CREMOSINHA","BISCOITOS E BOLACHAS","BOLACHAS"
7898971301003,"BOLACHA TABOLEIRO 250G TORRADA AMANTEIGADA","BISCOITOS E BOLACHAS","BOLACHAS"
70341441589,"BOLACHA TIETA PRIMICIAS 250g","BISCOITOS E BOLACHAS","BOLACHAS"
602883006898,"BOLDO EFRAIM","HORTI-FRUTI","FOLHAGENS"
7898644393465,"BOLEIRA REDONDA MAXIMA PLAST C/ TAMPA PRETA","BAZAR","PRODUTOS DO LAR"
7908822600251,"BOLHA DE SABAO BASTAO DINOSSAURO 25CM","BAZAR","PRODUTOS INFANTIL"
7899110539677,"BOLHA DE SABAO DINO C/ REFIL","BAZAR","PRODUTOS INFANTIL"
1052,"BOLINHA/OVINHO CHOCOLATE","BOMBONIERE","SNACKS"
17670051142587,"BOLINHO 200G PANIFICADORA JE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
602883329355,"BOLINHO ALIMENY 220G PINGO DE MEL","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896002366557,"BOLINHO ANA MARIA 35G   CENOURA C/ CHOC","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896002302661,"BOLINHO ANA MARIA 35G   DUPLO OLATEG","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896002301497,"BOLINHO ANA MARIA 35G   GOTAS OLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896002301510,"BOLINHO ANA MARIA 35G   TRAD. OLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896002311540,"BOLINHO ANA MARIA 42G   COB AVELA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896002362054,"BOLINHO ANA MARIA 42G   COB. CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896002368230,"BOLINHO ANA MARIA 42G   COB. NAPOLIT","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896002312066,"BOLINHO ANA MARIA 42G   COB.PAO DE MEL","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962000725,"BOLINHO BAUDUCCO 40G BAUN/CHOC.","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962017624,"BOLINHO BAUDUCCO 40G BAUN/CHOC.","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962067315,"BOLINHO BAUDUCCO 40G BAUN/CHOC.","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962067346,"BOLINHO BAUDUCCO 40G BAUN/CHOC.","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962000732,"BOLINHO BAUDUCCO 40G BAUN/MGO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962015620,"BOLINHO BAUDUCCO 40G BAUN/MGO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962016702,"BOLINHO BAUDUCCO 40G BRIGADEIRO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962067339,"BOLINHO BAUDUCCO 40G CHOC C/ BAUNILHA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962067896,"BOLINHO BAUDUCCO 40G CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962067902,"BOLINHO BAUDUCCO 40G CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962031170,"BOLINHO BAUDUCCO 40G DUPLO CHOC","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962031187,"BOLINHO BAUDUCCO 40G DUPLO CHOC","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962067469,"BOLINHO BAUDUCCO 40G DUPLO CHOC","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962037219,"BOLINHO BAUDUCCO 40G GOTAS CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962037226,"BOLINHO BAUDUCCO 40G GOTAS CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962074665,"BOLINHO BAUDUCCO 40G GOTAS CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962074672,"BOLINHO BAUDUCCO 40G GOTAS CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962067889,"BOLINHO BAUDUCCO 40G LARANJA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962067308,"BOLINHO BAUDUCCO 40G MORANGO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962051376,"BOLINHO BAUDUCCO DUO CHOCOLATE 27G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962051383,"BOLINHO BAUDUCCO DUO CHOCOLATE 27G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056930005,"BOLINHO DALLATO 250G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7899876543369,"BOLINHO IBICUITINGA 200G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896003737004,"BOLINHO MARILAN PATRULHA  40g CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896003737028,"BOLINHO MARILAN PATRULHA  40g MORANGO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898225610417,"BOLINHO RENOPAN 250G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891152342017,"BOLINHO RICHESTER ANIMADOS 40G BAUNILHA C/ CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
17891152349310,"BOLINHO RICHESTER ANIMADOS 40G BAUNILHA C/ CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891152342031,"BOLINHO RICHESTER ANIMADOS 40G BAUNILHA C/ MORANGO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891152342123,"BOLINHO RICHESTER ANIMADOS 40G BRIGADEIRO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
17891152349426,"BOLINHO RICHESTER ANIMADOS 40G BRIGADEIRO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891152342116,"BOLINHO RICHESTER ANIMADOS 40G CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
17891152349419,"BOLINHO RICHESTER ANIMADOS 40G CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962051567,"BOLINHO ROLL CHOCOLATE 34G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7891962051574,"BOLINHO ROLL CHOCOLATE 34G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7897173093600,"BOLINHO T.MONICA RECH 40G CENO CHOC","PADARIA INDUSTRIAL","BOLOS/MERENDA"
828,"BOLO AMANTEIGADO PANNEMIX kg","PADARIA","BOLOS E TORTAS"
870,"BOLO BATATA PANNEMIX kg","PADARIA","BOLOS E TORTAS"
885,"BOLO BROWNIE PANNEMIX kg","PADARIA","BOLOS E TORTAS"
847,"BOLO C/ COBERTURA   kg","PADARIA",""
941,"BOLO CARAMELIZADO   kg","PADARIA","BOLOS E TORTAS"
889,"BOLO CASEIRO COBERTO","PADARIA","BOLOS E TORTAS"
890,"BOLO CASEIRO QUEIROZ","PADARIA","BOLOS E TORTAS"
832,"BOLO CENOURA PANNEMIX kg","PADARIA","BOLOS E TORTAS"
881,"BOLO CENOURA RECHEADO   kg","PADARIA","BOLOS E TORTAS"
829,"BOLO CHOCOLATE PANNEMIX kg","PADARIA","BOLOS E TORTAS"
936,"BOLO CONFEITADO QUEIROZ","PADARIA",""
954,"BOLO CUCA QUEIROZ","PADARIA","BOLOS E TORTAS"
7898056931118,"BOLO DALLATO 500G ABACAXI <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056931064,"BOLO DALLATO 500G BAUNILHA <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056931071,"BOLO DALLATO 500G CHOCOLATE <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056931132,"BOLO DALLATO 500G FORMIGUEIRO <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056931088,"BOLO DALLATO 500G LARANJA <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056931149,"BOLO DALLATO 500G MARACUJA <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056930852,"BOLO DALLATO 500G MESCLADO <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056931125,"BOLO DALLATO 500G MILHO <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056931101,"BOLO DALLATO 500G NATA <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898056931163,"BOLO DALLATO 600G BRIGADEIRO <<< INATIVO >>>","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7897352005905,"BOLO DE MACAXEIRA 650G ROMANA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
831,"BOLO DE MILHO PANNEMIX kg","PADARIA","BOLOS E TORTAS"
7897352008319,"BOLO FLOCOS ROMANA 550G ROMANA 550g","PADARIA INDUSTRIAL","BOLOS/MERENDA"
989,"BOLO FORMIGUEIRO QUEIROZ kg","PADARIA","BOLOS E TORTAS"
1044,"BOLO FUBA C/ GOIABADA QUEIROZ  kg","PADARIA","BOLOS E TORTAS"
7898924660423,"BOLO GLEYC PAN 500G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7897352001624,"BOLO LEITINHO 550G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
925,"BOLO MACAXEIRA PANNEMIX kg","PADARIA","BOLOS E TORTAS"
7898950138163,"BOLO MAXPAES 500G","PADARIA INDUSTRIAL","BOLOS/MERENDA"
833,"BOLO MOLE PANNEMIX kg","PADARIA","BOLOS E TORTAS"
7896280600534,"BOLO PANEVITA 500G CHOCOLATE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896280600541,"BOLO PANEVITA 500G LARANJA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896280600657,"BOLO PANEVITA 500G MACAXEIRA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7896280600558,"BOLO PANEVITA 500G MARACUJA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
871,"BOLO PE DE MOLEQUE PANNEMIX kg","PADARIA","BOLOS E TORTAS"
853,"BOLO PUDIM PANNEMIX kg","PADARIA","BOLOS E TORTAS"
892,"BOLO QUEIROZ AMANTEIGADO C/ COCO   kg","PADARIA",""
848,"BOLO QUEIROZ BANANA kg","PADARIA INDUSTRIAL","BOLOS/MERENDA"
898,"BOLO QUEIROZ CHOCOLATE RECHEADO   kg","PADARIA","BOLOS E TORTAS"
932,"BOLO QUEIROZ COCO   kg","PADARIA",""
830,"BOLO QUEIROZ LARANJA   kg","PADARIA",""
967,"BOLO QUEIROZ MARACUJA   kg","PADARIA",""
986,"BOLO QUEIROZ PRESTIGIO   kg","PADARIA","BOLOS E TORTAS"
734,"BOLO QUEIROZ RED VELVET   kg","PADARIA",""
7898225610172,"BOLO RENOPAN 500G BRIGADEIRO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
20515,"BOLO RENOPAN 500G FORMIGUEIRO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898225610288,"BOLO RENOPAN 500G LARAJA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898225610097,"BOLO RENOPAN 500G MACAXEIRA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898225610233,"BOLO RENOPAN 500G MESCLADO","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898225610295,"BOLO RENOPAN 500G MILHO VERDE","PADARIA INDUSTRIAL","BOLOS/MERENDA"
7898225610318,"BOLO RENOPAN 500G NATA GOIABA","PADARIA INDUSTRIAL","BOLOS/MERENDA"
834,"BOLO XADREZ PANNEMIX kg","PADARIA","BOLOS E TORTAS"
7891800649093,"BOLSA TERMICA CREMER 400G .","INATIVO",""
7891035991141,"BOM AR AERO 360ML ALEGRIA ECO","LIMPEZA","PURIFICADOR DE AR"
7891035325595,"BOM AR AERO 360ML CAMPOS DE LAVANDA","LIMPEZA","PURIFICADOR DE AR"
7891035537943,"BOM AR AERO 360ML CAMPOS DE LAVANDA","LIMPEZA","PURIFICADOR DE AR"
7891035325625,"BOM AR AERO 360ML CHEIRO/TALCO","LIMPEZA","PURIFICADOR DE AR"
7891035537936,"BOM AR AERO 360ML CHEIRO/TALCO","LIMPEZA","PURIFICADOR DE AR"
7891035534072,"BOM AR AERO 360ML FLOR ALGODAO","LIMPEZA","PURIFICADOR DE AR"
7891035325618,"BOM AR AERO 360ML JASMIM","LIMPEZA","PURIFICADOR DE AR"
7891035536700,"BOM AR AERO 360ML LIMAO E BAUN","LIMPEZA","PURIFICADOR DE AR"
7891035991134,"BOM AR AERO 360ML ROMANCE","LIMPEZA","PURIFICADOR DE AR"
7891035918018,"BOM AR ELETRICO LIQ 16ML DIAS LAVANDA","LIMPEZA","PURIFICADOR DE AR"
7891035539602,"BOM AR SPRAY 12ML C/AP LAVANDA","LIMPEZA","PURIFICADOR DE AR"
7891035539404,"BOM AR SPRAY 12ML C/AP TALCO","LIMPEZA","PURIFICADOR DE AR"
7891035539527,"BOM AR SPRAY 12ML LEV3 PG2 LAVANDA","LIMPEZA","PURIFICADOR DE AR"
7891035918278,"BOM AR SPRAY 12ML RF L3 PG2 CHEIR LIMPEZ EMB","LIMPEZA","PURIFICADOR DE AR"
7899110657234,"BOMBA DE AGUA RECARREGAVEL USB P/GALAO","BAZAR","PRODUTOS DO LAR"
886,"BOMBA DE CHOCOLATE","PADARIA",""
924,"BOMBA DOCE","PADARIA","SOBREMESAS"
7896066766799,"BOMBOM BEL SORTIDO INSPIRACOES 198G","BOMBONIERE","BALAS BOMBONS ETC"
78924888,"BOMBOM BONOBON ARCOR  15g AMARGO","BOMBONIERE","BALAS BOMBONS ETC"
78931251,"BOMBOM BONOBON ARCOR  15g BEIJINHO","BOMBONIERE","BALAS BOMBONS ETC"
7898142859180,"BOMBOM BONOBON ARCOR  15g BEIJINHO","BOMBONIERE","BALAS BOMBONS ETC"
78931244,"BOMBOM BONOBON ARCOR  15g BRIGADEIRO","BOMBONIERE","BALAS BOMBONS ETC"
7898142859173,"BOMBOM BONOBON ARCOR  15g BRIGADEIRO","BOMBONIERE","BALAS BOMBONS ETC"
78925229,"BOMBOM BONOBON ARCOR  15g MORANGO","BOMBONIERE","BALAS BOMBONS ETC"
7898142863118,"BOMBOM BONOBON ARCOR  15g MORANGO","BOMBONIERE","BALAS BOMBONS ETC"
78948334,"BOMBOM BONOBON ARCOR  15g PACOCA","BOMBONIERE","BALAS BOMBONS ETC"
7898142866560,"BOMBOM BONOBON ARCOR  15g PACOCA","BOMBONIERE","BALAS BOMBONS ETC"
7898192251545,"BOMBOM CIA DO CACAU 20G CHOC 70 CACAU","BOMBONIERE","SNACKS"
7898192258834,"BOMBOM CIA DO CACAU 20G CHOC 70 CACAU","BOMBONIERE","SNACKS"
7896595581696,"BOMBOM DE LEITE NINHO AMOR E DOCE","BOMBONIERE","SNACKS"
7898530840448,"BOMBOM FOFAO 16g SORTIDO","BOMBONIERE","SNACKS"
7898530842282,"BOMBOM FOFAO 16g SORTIDO","BOMBONIERE","SNACKS"
7898964630462,"BOMBOM MALLOWDREAM 16G TUTTI FRUTTI","BOMBONIERE","BALAS BOMBONS ETC"
7898964630479,"BOMBOM MALLOWDREAM 16G TUTTI FRUTTI","BOMBONIERE","BALAS BOMBONS ETC"
78913769,"BOMBOM OURO BRANCO 20g","BOMBONIERE","SNACKS"
78939318,"BOMBOM OURO BRANCO 20g","BOMBONIERE","SNACKS"
7896019602105,"BOMBOM OURO BRANCO 20g","BOMBONIERE","SNACKS"
80052487,"BOMBOM RAFFAELLO 30G","BOMBONIERE","SNACKS"
8000500232057,"BOMBOM RAFFAELLO T9X12","BOMBONIERE","SNACKS"
7896079828507,"BOMBOM RECHEADO MONTEVERGINE CXT 55g BRIGADEIRO","BOMBONIERE","ACERTAR"
78932708,"BOMBOM SERENATA DE AMOR 16g","BOMBONIERE","BALAS BOMBONS ETC"
7891008114126,"BOMBOM SERENATA DE AMOR 16g","BOMBONIERE","BALAS BOMBONS ETC"
7891008210040,"BOMBOM SERENATA DE AMOR 16g","BOMBONIERE","BALAS BOMBONS ETC"
7891008414127,"BOMBOM SERENATA DE AMOR 16g","BOMBONIERE","BALAS BOMBONS ETC"
78913547,"BOMBOM SONHO DE VALSA 20g","BOMBONIERE","SNACKS"
78939301,"BOMBOM SONHO DE VALSA 20g","BOMBONIERE","SNACKS"
7896019602006,"BOMBOM SONHO DE VALSA 20g","BOMBONIERE","SNACKS"
7908399562648,"BOMBONIERE VDR CRISTAL 10.X12.5CM RF4333","BAZAR","PRODUTOS DO LAR"
7898967155450,"BOMKATZ PREMIUM GATO CASTRADO 1KG <<< EXCLUIDO >>>","PETSHOP","RACAO"
38,"BOMKATZ PREMIUM GATOS CASTRADOS KG   kg","PETSHOP","RACAO"
7908728382916,"BONECA FADINHA C/ ACESSORIOS PET","BAZAR","PRODUTOS INFANTIL"
7898660070173,"BONECA NICINHA FAZ XIXI","BAZAR","PRODUTOS INFANTIL"
7898660070029,"BONECA NICINHA MEDICA","BAZAR","PRODUTOS INFANTIL"
7898660070647,"BONECA NICINHA MINI CHEF","BAZAR","PRODUTOS INFANTIL"
7301419140787,"BORRA SILICONE P/PAN PRESSAO 10 LTS SOLLUMIX","BAZAR","PRODUTOS DO LAR"
7301419140114,"BORRA SILICONE P/PAN PRESSAO 2,5 A 3LTS SOLLUMIX","BAZAR","PRODUTOS DO LAR"
7301419149599,"BORRA SILICONE P/PAN PRESSAO 4,5 LTS SOLLUMIX","BAZAR","PRODUTOS DO LAR"
7301419144501,"BORRA SILICONE P/PAN PRESSAO 7 LTS SOLLUMIX","BAZAR","PRODUTOS DO LAR"
7897476614397,"BORRACHA BAZZE BASIC 40X1","BAZAR","MATERIAL ESCOLAR"
7896342404711,"BORRACHA BETINHO MEDIA BRANCA","BAZAR","MATERIAL ESCOLAR"
7896342404728,"BORRACHA BETINHO MEDIA BRANCA","BAZAR","MATERIAL ESCOLAR"
7896342404766,"BORRACHA BETINHO VERDE","BAZAR","MATERIAL ESCOLAR"
7896342404773,"BORRACHA BETINHO VERDE","BAZAR","MATERIAL ESCOLAR"
7908093800817,"BORRACHA BRANCA 60 CX60","BAZAR","MATERIAL ESCOLAR"
7908093800824,"BORRACHA BRANCA 60 CX60","BAZAR","MATERIAL ESCOLAR"
7908214714436,"BORRACHA BRANCA C/ CAPA","BAZAR","MATERIAL ESCOLAR"
7908214728945,"BORRACHA BRANCA C/ CAPA","BAZAR","MATERIAL ESCOLAR"
7908704505292,"BORRACHA BRW ABACATE","BAZAR","MATERIAL ESCOLAR"
7898675500665,"BORRACHA BRW C/CAPA TOM PASTEL","BAZAR","MATERIAL ESCOLAR"
7898675500658,"BORRACHA BRW OVAL NEON SORTIDA","BAZAR","MATERIAL ESCOLAR"
7896326980361,"BORRACHA CIS DADINHOS POTE C/24 UN","BAZAR","MATERIAL ESCOLAR"
7908214714450,"BORRACHA COLORIDA C/ CAPA FUTURO SORTIDA","BAZAR","MATERIAL ESCOLAR"
7908214728969,"BORRACHA COLORIDA C/ CAPA FUTURO SORTIDA","BAZAR","MATERIAL ESCOLAR"
7891360642831,"BORRACHA MAX BLACK C/CAPA FABER","BAZAR","MATERIAL ESCOLAR"
7896342421121,"BORRACHA MERCUR DELTA COLOR C/18","BAZAR","MATERIAL ESCOLAR"
7896342912247,"BORRACHA MERCUR DELTA COLOR C/18","BAZAR","MATERIAL ESCOLAR"
7896342413713,"BORRACHA MERCUR OVAL COLOR POTE C/18 R2008","BAZAR","MATERIAL ESCOLAR"
7896342912254,"BORRACHA MERCUR OVAL COLOR POTE C/18 R2008","BAZAR","MATERIAL ESCOLAR"
7896342912735,"BORRACHA MERCUR PONTEIRA COLOR SC 100 PCS 401042","BAZAR","MATERIAL ESCOLAR"
7896342411122,"BORRACHA MERCUR PRIMA DUAS CORES","BAZAR","MATERIAL ESCOLAR"
7896342905737,"BORRACHA MERCUR PRIMA DUAS CORES","BAZAR","MATERIAL ESCOLAR"
